capcode,discipline,region,location,description,remark
001503133,Brandweer,Hollands Midden,Boskoop,Chauffeurs,
001503134,Brandweer,Hollands Midden,Boskoop,Bevelvoerders,
001503135,Brandweer,Hollands Midden,Boskoop,Korpsalarm,
001503136,Brandweer,Hollands Midden,Boskoop,BOT,
001503137,Brandweer,Hollands Midden,Boskoop,Commandant,
001503150,Brandweer,Hollands Midden,Gouda,Duikers,
001503151,Brandweer,Hollands Midden,Gouda,Korpsalarm,
001503152,Brandweer,Hollands Midden,Gouda,Kazernealarm,
001503153,Brandweer,Hollands Midden,Gouda,Korpsalarm,
001503156,Brandweer,Hollands Midden,Gouda,Groep 1,
001503157,Brandweer,Hollands Midden,Gouda,Groep 2,
001503158,Brandweer,Hollands Midden,Gouda,Groep 3,
001503159,Brandweer,Hollands Midden,Gouda,Groep 4,
001503160,Brandweer,Hollands Midden,Gouda,Dagdienst,
001503163,Brandweer,Hollands Midden,Gouda,Chauffeurs 1,
001503164,Brandweer,Hollands Midden,Gouda,Chauffeurs 2,
001503165,Brandweer,Hollands Midden,Gouda,Bevelvoerders,
001503166,Brandweer,Hollands Midden,Gouda,Centralisten,
001503169,Brandweer,Hollands Midden,Gouda,Officieren,
001503170,Brandweer,Hollands Midden,Gouda,Commandant,
001503171,Brandweer,Hollands Midden,Gouda,BOT,
001503190,Brandweer,Hollands Midden,Hillegom,Duikers,
001503191,Brandweer,Hollands Midden,Hillegom,Groep 1,
001503192,Brandweer,Hollands Midden,Hillegom,Groep 2,
001503194,Brandweer,Hollands Midden,Hillegom,KC,
001503195,Brandweer,Hollands Midden,Hillegom,Korpsalarm,
001503196,Brandweer,Hollands Midden,Hillegom,Meetploeg,
001503197,Brandweer,Hollands Midden,Hillegom,BOT,
001503198,Brandweer,Hollands Midden,Hillegom,Chauffeurs 1,
001503199,Brandweer,Hollands Midden,Hillegom,Chauffeurs 2,
001503200,Brandweer,Hollands Midden,Hillegom,Commandant,
001503211,Brandweer,Hollands Midden,Leimuiden,Korpsalarm,
001503212,Brandweer,Hollands Midden,Leimuiden,Meetploeg,
001503213,Brandweer,Hollands Midden,Jacobswoude,BOT,
001503230,Brandweer,Hollands Midden,Woubrugge,Korpscoordinator,
001503231,Brandweer,Hollands Midden,Woubrugge,Chauffeurs,
001503232,Brandweer,Hollands Midden,Woubrugge,Korpsalarm,
001503235,Brandweer,Hollands Midden,Jacobswoude-Leimuiden-Woubruggen,Combi-alarm,
001503240,Brandweer,Hollands Midden,Katwijk,Autoladder,
001503241,Brandweer,Hollands Midden,Katwijk,Hulpverleningsvoertuig,
001503242,Brandweer,Hollands Midden,Katwijk,Haakarm,
001503243,Brandweer,Hollands Midden,Katwijk,Korpsalarm,
001503244,Brandweer,Hollands Midden,Katwijk,Groep 1,
001503245,Brandweer,Hollands Midden,Katwijk,Groep 2,
001503246,Brandweer,Hollands Midden,Katwijk,Groep 3,
001503247,Brandweer,Hollands Midden,Katwijk,Groep 4,
001503248,Brandweer,Hollands Midden,Katwijk,Dagdienst,
001503252,Brandweer,Hollands Midden,Katwijk,Korpscoordinator,
001503253,Brandweer,Hollands Midden,Katwijk,Chauffeurs,
001503254,Brandweer,Hollands Midden,Katwijk,Bevelvoerders,
001503255,Brandweer,Hollands Midden,Katwijk,Officieren,
001503256,Brandweer,Hollands Midden,Katwijk,Post coordinator,
001503257,Brandweer,Hollands Midden,Katwijk,BOT,
001503260,Brandweer,Hollands Midden,Leiden,Noord Duikers,
001503261,Brandweer,Hollands Midden,Leiden,Noord Tankautospuit,
001503262,Brandweer,Hollands Midden,Leiden,Noord Autoladder,
001503263,Brandweer,Hollands Midden,Leiden,Noord Hulpverleningsvoertuig,
001503264,Brandweer,Hollands Midden,Leiden,Noord Bevelvoerders,
001503265,Brandweer,Hollands Midden,Leiden,Noord Haakarmvoertuig,
001503266,Brandweer,Hollands Midden,Leiden,Noord Ploegalarm,
001503267,Brandweer,Hollands Midden,Leiden,Noord Bevelvoerdersploeg,
001503270,Brandweer,Hollands Midden,Leiden,Vrije personeel,
001503271,Brandweer,Hollands Midden,Leiden,Officieren,
001503272,Brandweer,Hollands Midden,Leiden,Korpsalarm,
001503273,Brandweer,Hollands Midden,Leiden,BOT,
001503281,Brandweer,Hollands Midden,Leiden,Zuid Duikers,
001503282,Brandweer,Hollands Midden,Leiden,Zuid Autoladder,
001503283,Brandweer,Hollands Midden,Leiden,Zuid Hulpverleningsvoertuig,
001503284,Brandweer,Hollands Midden,Leiden,Zuid Tankautospuit,
001503285,Brandweer,Hollands Midden,Leiden,Zuid Haakarmvoertuig,
001503286,Brandweer,Hollands Midden,Leiden,Zuid Ploegalarm,
001503295,Brandweer,Hollands Midden,Leiden,Adembescherming (Zuid),
001503298,Brandweer,Hollands Midden,Leiden,Zuid aansturing,
001503299,Brandweer,Hollands Midden,Leiden,Noord aansturing,
001503300,Brandweer,Hollands Midden,Leiderdorp,Korpsalarm,
001503301,Brandweer,Hollands Midden,Leiderdorp,Groep 1,
001503302,Brandweer,Hollands Midden,Leiderdorp,Groep 2,
001503303,Brandweer,Hollands Midden,Leiderdorp,Dagploeg,
001503310,Brandweer,Hollands Midden,Leiderdorp,Korpscoordinator,
001503311,Brandweer,Hollands Midden,Leiderdorp,Bevelvoerders,
001503312,Brandweer,Hollands Midden,Leiderdorp,Chauffeurs,
001503313,Brandweer,Hollands Midden,Leiderdorp,BOT,
001503315,Brandweer,Hollands Midden,Leiderdorp,Commandant,
001503330,Brandweer,Hollands Midden,Lisse,Korpscoordinator,
001503331,Brandweer,Hollands Midden,Lisse,Groep 1,
001503332,Brandweer,Hollands Midden,Lisse,Groep 2,
001503333,Brandweer,Hollands Midden,Lisse,Groep 1 Chaufeurs,
001503334,Brandweer,Hollands Midden,Lisse,Groep 2 Chaufeurs,
001503335,Brandweer,Hollands Midden,Lisse,Korpsalarm,
001503336,Brandweer,Hollands Midden,Lisse,BOT,
001503337,Brandweer,Hollands Midden,Lisse,Commandant,
001503338,Brandweer,Hollands Midden,Lisse,Bevelvoerders,
001503339,Brandweer,Hollands Midden,Lisse,Chauffeurs,
001503340,Brandweer,Hollands Midden,Lisse,Extra,
001503350,Brandweer,Hollands Midden,Moordrecht,Korpscoordinator,
001503351,Brandweer,Hollands Midden,Moordrecht,Groep 1,
001503352,Brandweer,Hollands Midden,Moordrecht,Groep 2,
001503353,Brandweer,Hollands Midden,Moordrecht,Bevelvoerders,
001503354,Brandweer,Hollands Midden,Moordrecht,Chauffeurs,
001503355,Brandweer,Hollands Midden,Moordrecht,Commandant,
001503356,Brandweer,Hollands Midden,Moordrecht,Meetploeg-WVD,
001503357,Brandweer,Hollands Midden,Moordrecht,Korpsalarm,
001503358,Brandweer,Hollands Midden,Moordrecht,BOT,
001503360,Brandweer,Hollands Midden,Lekkerkerk,Operationeel Bevelvoerder,
001503361,Brandweer,Hollands Midden,Lekkerkerk,Groep 1,
001503362,Brandweer,Hollands Midden,Lekkerkerk,Groep 2,
001503363,Brandweer,Hollands Midden,Lekkerkerk,Korpsalarm,
001503364,Brandweer,Hollands Midden,Lekkerkerk,Meetploeg,
001503366,Brandweer,Hollands Midden,Nederlek,Combi-alarm Lekkerkerk-Krimpen a/d Lek,
001503367,Brandweer,Hollands Midden,Nederlek,BOT,
001503368,Brandweer,Hollands Midden,Nederlek,Commandant,
001503370,Brandweer,Hollands Midden,Krimpen a/d Lek,Operationeel Bevelvoerder,
001503371,Brandweer,Hollands Midden,Krimpen a/d Lek,Korpsalarm,
001503372,Brandweer,Hollands Midden,Krimpen a/d Lek,Groep 1,
001503373,Brandweer,Hollands Midden,Krimpen a/d Lek,Groep 2,
001503380,Brandweer,Hollands Midden,Nieuwerkerk a/d IJssel,Duikers,
001503381,Brandweer,Hollands Midden,Nieuwerkerk a/d IJssel,Korpsalarm,
001503382,Brandweer,Hollands Midden,Nieuwerkerk a/d IJssel,HV groep 1,
001503383,Brandweer,Hollands Midden,Nieuwerkerk a/d IJssel,HV groep 2,
001503384,Brandweer,Hollands Midden,Nieuwerkerk a/d IJssel,Korpscoordinator,
001503385,Brandweer,Hollands Midden,Nieuwerkerk a/d IJssel,Groep 1 + 2,
001503386,Brandweer,Hollands Midden,Nieuwerkerk a/d IJssel,Groep 2 + 3,
001503387,Brandweer,Hollands Midden,Nieuwerkerk a/d IJssel,Groep 1 + 3,
001503388,Brandweer,Hollands Midden,Nieuwerkerk a/d IJssel,Groep 1,
001503389,Brandweer,Hollands Midden,Nieuwerkerk a/d IJssel,Groep 2,
001503390,Brandweer,Hollands Midden,Nieuwerkerk a/d IJssel,Groep 3,
001503391,Brandweer,Hollands Midden,Nieuwerkerk a/d IJssel,Bevelvoerders,
001503392,Brandweer,Hollands Midden,Nieuwerkerk a/d IJssel,Chauffeurs,
001503393,Brandweer,Hollands Midden,Nieuwerkerk a/d IJssel,Commandant,
001503394,Brandweer,Hollands Midden,Nieuwerkerk a/d IJssel,Bootbemanning,
001503400,Brandweer,Hollands Midden,Nieuwkoop,Bevelvoerders,
001503401,Brandweer,Hollands Midden,Nieuwkoop,Groep 1,
001503402,Brandweer,Hollands Midden,Nieuwkoop,Groep 2,
001503403,Brandweer,Hollands Midden,Nieuwkoop,Korpsalarm,
001503404,Brandweer,Hollands Midden,Nieuwkoop,Meetploeg,
001503405,Brandweer,Hollands Midden,Nieuwkoop,BOT,
001503407,Brandweer,Hollands Midden,Nieuwkoop,Postcommandant,
001503408,Brandweer,Hollands Midden,Nieuwkoop,Chauffeurs,
001503409,Brandweer,Hollands Midden,Nieuwkoop,Korpscoordinator,
001503410,Brandweer,Hollands Midden,Noordwijkerhout,Korpscoordinator,
001503411,Brandweer,Hollands Midden,Noordwijkerhout,Groep 1,
001503412,Brandweer,Hollands Midden,Noordwijkerhout,Groep 2,
001503413,Brandweer,Hollands Midden,Noordwijkerhout,Korpsalarm,
001503414,Brandweer,Hollands Midden,Noordwijkerhout,BOT,
001503415,Brandweer,Hollands Midden,Noordwijkerhout,Commandant,
001503416,Brandweer,Hollands Midden,Noordwijkerhout,Bevelvoerders,
001503417,Brandweer,Hollands Midden,Noordwijkerhout,Chauffeurs,
001503420,Brandweer,Hollands Midden,Noordwijk,Bemanning AL/HV,
001503421,Brandweer,Hollands Midden,Noordwijk,Groep 1,
001503422,Brandweer,Hollands Midden,Noordwijk,Groep 2,
001503423,Brandweer,Hollands Midden,Noordwijk,Groep 3,
001503424,Brandweer,Hollands Midden,Noordwijk,Halve korps even,
001503427,Brandweer,Hollands Midden,Noordwijk,Korpscoordinator,
001503427,Brandweer,Hollands Midden,Noordwijk,Halve korps oneven,
001503429,Brandweer,Hollands Midden,Noordwijk,BOT,
001503430,Brandweer,Hollands Midden,Noordwijk,Korpsalarm,
001503431,Brandweer,Hollands Midden,Noordwijk,Piketploeg,
001503432,Brandweer,Hollands Midden,Noordwijk,Bemanning AL 1,
001503433,Brandweer,Hollands Midden,Noordwijk,Bemanning AL 2,
001503434,Brandweer,Hollands Midden,Noordwijk,HV groep 1,
001503435,Brandweer,Hollands Midden,Noordwijk,HV groep 2,
001503436,Brandweer,Hollands Midden,Noordwijk,Commandant,
001503440,Brandweer,Hollands Midden,Oegstgeest,Korpsalarm,
001503441,Brandweer,Hollands Midden,Oegstgeest,Korpscoordinator,
001503442,Brandweer,Hollands Midden,Oegstgeest,Meetploeg-WVD,
001503443,Brandweer,Hollands Midden,Oegstgeest,BOT,
001503461,Brandweer,Hollands Midden,Ouderkerk a/d IJssel,Korpsalarm,
001503464,Brandweer,Hollands Midden,Ouderkerk a/d IJssel-Gouda,Combi-alarm,
001503465,Brandweer,Hollands Midden,Ouderkerk a/d IJssel-Gouda,BOT,
001503471,Brandweer,Hollands Midden,Gouderak,Korpsalarm,
001503478,Brandweer,Hollands Midden,Ouderkerk a/d IJssel,Operationeel Bevelvoerder,
001503490,Brandweer,Hollands Midden,Reeuwijk,Duikers,
001503491,Brandweer,Hollands Midden,Reeuwijk,Korpsalarm,
001503496,Brandweer,Hollands Midden,Reeuwijk,Korpscoordinator,
001503497,Brandweer,Hollands Midden,Reeuwijk,Commandant,
001503500,Brandweer,Hollands Midden,Driebruggen,Korpsalarm,
001503502,Brandweer,Hollands Midden,Driebruggen,Operationeel Bevelvoerder,
001503503,Brandweer,Hollands Midden,Reeuwijk,BOT,
001503510,Brandweer,Hollands Midden,Rijnsburg,Korpsalarm,
001503511,Brandweer,Hollands Midden,Rijnsburg,Groep 1 + 3,
001503512,Brandweer,Hollands Midden,Rijnsburg,Groep 2 + 4,
001503513,Brandweer,Hollands Midden,Rijnsburg,Groep 1,
001503514,Brandweer,Hollands Midden,Rijnsburg,Groep 2,
001503515,Brandweer,Hollands Midden,Rijnsburg,Groep 3,
001503516,Brandweer,Hollands Midden,Rijnsburg,Groep 4,
001503517,Brandweer,Hollands Midden,Rijnsburg,Korpscoordinator,
001503524,Brandweer,Hollands Midden,Rijnsburg,Chauffeurs,
001503525,Brandweer,Hollands Midden,Rijnsburg,Postcoordinator,
001503526,Brandweer,Hollands Midden,Rijnsburg,Officieren,
001503527,Brandweer,Hollands Midden,Rijnsburg,Bevelvoerders,
001503528,Brandweer,Hollands Midden,Katwijk-Rijnsburg-Valkenburg,Korpsalarm,
001503529,Brandweer,Hollands Midden,Rijnsburg,BOT,
001503530,Brandweer,Hollands Midden,Hazerswoude,Korpscoordinator,
001503531,Brandweer,Hollands Midden,Hazerswoude,Groep 1,
001503532,Brandweer,Hollands Midden,Hazerswoude,Groep 2,
001503533,Brandweer,Hollands Midden,Hazerswoude,Groep 3,
001503534,Brandweer,Hollands Midden,Hazerswoude,Groep 4,
001503535,Brandweer,Hollands Midden,Hazerswoude,Korpsalarm,
001503540,Brandweer,Hollands Midden,Benthuizen,Korpscoordinator,
001503541,Brandweer,Hollands Midden,Benthuizen,Groep 1,
001503542,Brandweer,Hollands Midden,Benthuizen,Groep 2,
001503543,Brandweer,Hollands Midden,Benthuizen,Korpsalarm,
001503544,Brandweer,Hollands Midden,Benthuizen,Meetploeg,
001503545,Brandweer,Hollands Midden,Rijnwoude,Combi-alarm Hazerswoude-Benthuizen,
001503546,Brandweer,Hollands Midden,Rijnwoude,Korpsalarm,
001503547,Brandweer,Hollands Midden,Rijnwoude,BOT bedrijfsopvang,
001503549,Brandweer,Hollands Midden,Rijnwoude,Commandant,
001503550,Brandweer,Hollands Midden,Koudekerk,Operationeel Bevelvoerder,
001503551,Brandweer,Hollands Midden,Koudekerk,Groep 1,
001503552,Brandweer,Hollands Midden,Koudekerk,Groep 2,
001503553,Brandweer,Hollands Midden,Koudekerk,Groep 3,
001503554,Brandweer,Hollands Midden,Koudekerk,Groep 4,
001503555,Brandweer,Hollands Midden,Koudekerk,Korpsalarm,
001503557,Brandweer,Hollands Midden,Koudekerk,Bevelvoerders,
001503558,Brandweer,Hollands Midden,Rijnwoude,Combi-alarm Koudekerk-Hazerswoude,
001503560,Brandweer,Hollands Midden,Sassenheim,Korpsalarm,
001503561,Brandweer,Hollands Midden,Sassenheim,HV Ploeg,
001503562,Brandweer,Hollands Midden,Sassenheim,Korpsalarm,
001503563,Brandweer,Hollands Midden,Sassenheim,BOT,
001503580,Brandweer,Hollands Midden,Schoonhoven,Duikers,
001503581,Brandweer,Hollands Midden,Schoonhoven,Korpsalarm,
001503582,Brandweer,Hollands Midden,Schoonhoven,Meetploeg,
001503583,Brandweer,Hollands Midden,Schoonhoven,Korpscoordinator,
001503584,Brandweer,Hollands Midden,Schoonhoven,Groep 1,
001503585,Brandweer,Hollands Midden,Schoonhoven,Groep 2,
001503586,Brandweer,Hollands Midden,Schoonhoven,Groep 3,
001503587,Brandweer,Hollands Midden,Schoonhoven,Commandant,
001503588,Brandweer,Hollands Midden,Schoonhoven,Bevelvoerders,
001503589,Brandweer,Hollands Midden,Schoonhoven,Chauffeurs,
001503590,Brandweer,Hollands Midden,Schoonhoven,Bot,
001503600,Brandweer,Hollands Midden,Ter Aar,Duikers,
001503601,Brandweer,Hollands Midden,Ter Aar,Korpsalarm,
001503602,Brandweer,Hollands Midden,Ter Aar,Korpscoordinator,
001503603,Brandweer,Hollands Midden,Ter Aar,Bevelvoerders,
001503605,Brandweer,Hollands Midden,Ter Aar,Postcommandant,
001503606,Brandweer,Hollands Midden,Ter Aar,Chauffeurs,
001503608,Brandweer,Hollands Midden,Ter Aar,Groep 1,
001503609,Brandweer,Hollands Midden,Ter Aar,Groep 2,
001503610,Brandweer,Hollands Midden,Valkenburg,Meetploeg,
001503611,Brandweer,Hollands Midden,Valkenburg,Korpsalarm,
001503615,Brandweer,Hollands Midden,Valkenburg,Korpscoordinator,
001503616,Brandweer,Hollands Midden,Valkenburg,Chauffeurs,
001503617,Brandweer,Hollands Midden,Valkenburg,Postcoordinator,
001503618,Brandweer,Hollands Midden,Valkenburg,Officieren,
001503619,Brandweer,Hollands Midden,Valkenburg,Bevelvoerders,
001503620,Brandweer,Hollands Midden,Stolwijk,Operationeel Bevelvoerder,
001503621,Brandweer,Hollands Midden,Stolwijk,Korpsalarm,
001503622,Brandweer,Hollands Midden,Vlist,BOT,
001503623,Brandweer,Hollands Midden,Stolwijk,Groep 1,
001503624,Brandweer,Hollands Midden,Stolwijk,Groep 2,
001503625,Brandweer,Hollands Midden,Vlist,Combi-alarm Stolwijk-Haastrecht,
001503626,Brandweer,Hollands Midden,Stolwijk,HV groep,
001503627,Brandweer,Hollands Midden,Stolwijk,Bevelvoerders,
001503630,Brandweer,Hollands Midden,Haastrecht,KC,
001503632,Brandweer,Hollands Midden,Haastrecht,Korpsalarm,
001503633,Brandweer,Hollands Midden,Haastrecht,Groep 1,
001503634,Brandweer,Hollands Midden,Haastrecht,Groep 2,
001503635,Brandweer,Hollands Midden,Vlist,Commandant,
001503636,Brandweer,Hollands Midden,Haastrecht,Bevelvoerders,
001503638,Brandweer,Hollands Midden,Stolwijk,Korpscoordinator,
001503639,Brandweer,Hollands Midden,Haastrecht,Korpscoordinator,
001503640,Brandweer,Hollands Midden,Teylingen-Voorhout,Korpsalarm,
001503641,Brandweer,Hollands Midden,Teylingen-Voorhout,Korpscoordinator,
001503642,Brandweer,Hollands Midden,Teylingen-Voorhout,BOT,
001503660,Brandweer,Hollands Midden,Voorschoten,Korpscoordinator,
001503661,Brandweer,Hollands Midden,Voorschoten,Groep 1,
001503662,Brandweer,Hollands Midden,Voorschoten,Groep 2,
